w2d3t1,1.310701629892521,0.6085417721505617,2.588349302479577,0.584065914547207,0.3239680323906278,0.055108862018286735,-0.23350023263007005
w2d3t2,1.0562200203566598,0.32766692830340427,2.213861455791941,-0.012510588216507822,0.3084918973623538,0.15117731017254946,0.4300233307321299,-0.20977231248425388
w2d3t3,1.5949316361469235,0.7059725196528818,2.556929254881069,0.4988524863838008,-0.06573553078120879,0.20325640308882284,0.1676253715821476,0.8157518048936145,-0.1048008262566624
w2d3t4,1.2365138124529869,-0.2782925239457969,2.507449883051112,0.25826254052143827,0.5274618453897971,0.5016407739073412,-0.12585347240554298,-0.1194366344775525,0.3002885989192882,-0.024930409103313098
w2d4t1,1.5302575201525428,0.6050943165478065,2.1701695498169244,0.6555388167815259,0.3323414982205277,0.21018466966086014,0.0284336316978956,0.5808232847196044
w2d4t2,1.5224393949774153,0.6268750724713649,2.5112775320576617,0.5426629748107851,0.3827432284403899,0.006787266215365423,0.028495441306513578,0.5415730154598066,0.008577764088415613
w2d4t3,1.0757921228828604,0.7797573189420001,2.1735063517222306,0.4116863598995071,-0.04001781276863489,0.19121032827455553,0.028479391239724556,-0.11896227183009217,0.03898979257612945,-0.05078372482680059
w2d4t4,1.7943293555321762,0.660570214764097,3.0077834909034076,-0.05784805589478722,0.577533672258088,0.2530904765118197,0.02841333357528948,0.16295290816612118,0.798704750235515,0.08491293096680841,-0.014152486548939773
w3d1t1,7.989044609588862,-1.93396911463875,-1.7300864803597473,37.93219253983741,-3.0671067496156272,-2.093700385131954
w3d1t2,7.9451026423688695,-2.133779374380565,-0.8653439994096164,37.938028886207015,-2.8771634117682945,-1.6274181858149828,-1.436717837963329
w3d1t3,8.034206331072834,-1.5986349264965656,-0.870870181937517,37.939646631396336,-2.3072838700164064,-2.216337877477968,-1.785704813397215,0.07253519243993657
w3d1t4,7.502846167975525,-2.2219110491739613,-1.4201764372573558,37.92796159248489,-2.9540960042259097,-2.0502750928330116,-1.3837777641597833,-0.23241604118773773,0.019966088755589164
w3d2t1,7.417630293156042,-1.8164833147137676,-0.6737521641682945,37.93972554330434,-2.380951218864181,-2.6781108624600907,-2.4194641603871463
w3d2t2,7.301341298679379,-1.176348714327408,-0.7027692863250266,37.93979183098536,-2.458626721055581,-2.3375859411527053,-2.22031006503424,-1.4061830100519201
w3d2t3,7.167841588131403,-1.8271743948399477,-1.5408018213273005,37.96085610559501,-1.987450693899689,-2.074484083237029,-1.8610668241485069,-1.7649138901725787,0.06960366693026665
w3d2t4,7.148295708962057,-1.5823687908959265,-1.2041699165517021,37.94488013457579,-2.196268232298044,-2.406960610602253,-1.5905820051544335,-1.777408302373741,-0.13528389147481298,0.014751335638307677
w3d3t1,7.360071644661026,-1.4033932958500608,-0.41637539521762035,37.940733764494745,-1.9944886246136713,-1.699541228940269,-2.188651351451409,-2.2159501439580693
w3d3t2,6.880432742755919,-0.9118277348247401,-0.9330090552841097,37.94919638772606,-1.5589743227821464,-2.4079197731398,-2.251349755213308,-2.0534829113281083,-1.1381410946803279
w3d3t3,6.613056262259869,-1.313691995454351,-1.238256287121286,37.96297986561394,-1.671009412285119,-1.898555705528549,-2.341565356525091,-2.0339396735200763,-1.7211791108670929,0.06738631482448425
w3d3t4,6.573817126980164,-1.484979368407046,-0.3908022741046891,37.940231402270555,-2.49706603918243,-2.077503663475263,-2.3369511724467973,-1.766213949361752,-1.328632834867346,-0.13199972999997006,0.012281732659397488
w3d4t1,6.656038708334284,-1.1483169676063003,-1.2503122497316483,37.953769664064616,-2.6618992221804985,-2.523987608893347,-2.0779479432087546,0.02953860689010497,-1.9906890751096669
w3d4t2,7.052697298291675,-1.5678375070521922,-0.3387946604333981,37.94989313926775,-2.313856855613331,-1.8617142870367778,-1.9532613764846696,0.02959520745117648,-1.2224745483838753,-1.4377553848778337
w3d4t3,6.394959238646452,-1.5290173657571218,-0.8213291211320327,37.96550952082417,-2.4334186664745574,-1.7958968216248201,-2.215559875390729,0.0296519407778366,-2.1306548866710413,-1.688153605383151,0.06270201840147306
w3d4t4,6.620220662632108,-1.5867371332549451,-0.4912279983326968,37.95307366448219,-2.5242021774287293,-2.5091076934446694,-1.8440920285548579,0.02957980193892893,-1.3131871191494886,-1.336791690614704,-0.227111259787993,0.018958641441599658
w4d1t1,3.0596289631941658,-0.26850503802181763,-0.45928473107520623,12.743937654244021,0.2885084460646896,-0.3367754736788744,-0.14917335607098056
w4d1t2,2.6507263308178834,-0.21614242877424414,0.2869877183712049,12.146491506880421,0.29579801362005936,-0.6557580632707478,-0.5221518529887273,-0.6108186997269379
w4d1t3,2.9831960167600817,-0.1297780966005093,0.04698475409603872,12.62470864353813,0.28990569675343225,-0.36795594265892984,-0.8467912137047462,0.09836736379957538,-0.05944069897531005
w4d1t4,2.732687426570346,-0.4894738924929967,0.10745504136586073,12.658042158382905,0.28950628552156105,-0.7729677084002844,0.08133811254277674,-0.745279991054471,-0.1671336676841271,0.012232928687090182
w4d2t1,3.1605623491917854,-0.1324148168255892,0.6108909786053627,12.49211410481682,0.29145897981827706,-0.2849981709205815,-0.39514863557991975,-0.30712055547000106
w4d2t2,2.4347358835037545,0.21437083301719176,0.023967256562762676,12.233766611562436,0.29474841456017165,-0.7391843280584776,-0.4660974122721624,-0.8169215940525094,-0.5039710012146171
w4d2t3,2.9346202189696915,-0.27046712993220956,-0.1903291154585051,13.029094073244808,0.2849360038569938,-0.10032328851222354,-0.2744597744908642,-0.6364361687796385,-0.28504454769522614,-0.03280262771587046
w4d2t4,2.9567660865648002,0.24920719804425098,-0.07719092481854353,12.673318970814163,0.28933402524150437,-0.1757682975497992,-0.47158755804737845,-0.42634391727909127,-0.14650640636738102,-0.2782908789733418,0.017428761413330555
w4d3t1,2.792986896284318,-0.16320407309313006,0.12096429903092158,12.89356307135357,0.2865581708519594,-0.42585905780665656,-0.6588825162884964,-0.3510521676878265,-0.3514290228240305
w4d3t2,2.601414745867458,0.03628518174032653,0.07326888267699917,12.59201774124147,0.2903038552618877,-0.12889043743313894,-0.7782300133802991,-0.2460719244777106,-0.5153519658587163,-0.5943625640844274
w4d3t3,2.5277276495190213,-0.40683902509112835,-0.22692063165324242,12.63686452421807,0.2897906576832858,-0.6017607054095058,-0.19949718600625777,-0.33229760200630976,-0.317046854460678,-0.38576170438710744,-0.02652120080011955
w4d3t4,2.9395248406237195,-0.017287354940274505,0.4034187898010971,12.640010836248631,0.2896634239046736,-0.7838977820180915,-0.1532427905601153,-0.04005126743987925,-0.45306206957609146,0.0272535093388234,-0.24260986462262185,0.0139463411222689
w4d4t1,2.4684202249431872,-0.20834820901526696,0.025764746204155774,12.63456163307389,0.28974545295456333,-0.4515450857447999,-0.10508704120926453,-0.9071023325126792,0.028534063428112898,-0.7890388164719797
w4d4t2,2.423615630558332,-0.24434280405415432,-0.25790910061186406,12.293241216699123,0.29401595129362096,0.01135592945933714,-0.43423971828694197,-0.6320878171559721,0.028463369590827774,-0.22277778415085644,-0.6103696782523833
w4d4t3,2.817141709147777,0.1596519792494786,0.3903023658043967,12.537296771650347,0.29089774811240215,-0.49663065827270875,-0.2605053899777241,-0.24944294492759653,0.02835384631082867,-0.4860549598620348,-0.4036382591715077,-0.02710689294432106
w4d4t4,2.8528707929774653,0.041939856548464,-0.2333243707641632,12.917520799623375,0.28629135900589336,-0.8081358489995785,-0.16338112773594007,-0.19952032621488144,0.02837526194619761,0.046313813957707894,-0.11944568560464097,-0.25032710264626595,0.01494544713896925
